,Unnamed: 0,States,Years,Quarter,Districts,Transaction_count,Transaction_amount,latitude,longitude
137,137,Andhra Pradesh,2019,2,vizianagaram district,2272320,4443040000.0,15.9240905,80.1863809
138,138,Andhra Pradesh,2019,2,visakhapatnam district,11705738,20797500000.0,15.9240905,80.1863809
139,139,Andhra Pradesh,2019,2,prakasam district,2670529,6262400000.0,15.9240905,80.1863809
140,140,Andhra Pradesh,2019,2,anantapur district,3578836,7830780000.0,15.9240905,80.1863809
141,141,Andhra Pradesh,2019,2,ysr district,2606284,6376860000.0,15.9240905,80.1863809
142,142,Andhra Pradesh,2019,2,west godavari district,2402074,5676820000.0,15.9240905,80.1863809
143,143,Andhra Pradesh,2019,2,kurnool district,3895824,7358290000.0,15.9240905,80.1863809
144,144,Andhra Pradesh,2019,2,chittoor district,5983308,10982700000.0,15.9240905,80.1863809
145,145,Andhra Pradesh,2019,2,guntur district,5005275,10405200000.0,15.9240905,80.1863809
146,146,Andhra Pradesh,2019,2,krishna district,6428472,13437000000.0,15.9240905,80.1863809
147,147,Andhra Pradesh,2019,3,east godavari district,6537303,11387700000.0,15.9240905,80.1863809
148,148,Andhra Pradesh,2019,3,srikakulam district,2556296,4610130000.0,15.9240905,80.1863809
149,149,Andhra Pradesh,2019,3,spsr nellore district,4150195,8256600000.0,15.9240905,80.1863809
150,150,Andhra Pradesh,2019,3,vizianagaram district,2861581,4922070000.0,15.9240905,80.1863809
151,151,Andhra Pradesh,2019,3,visakhapatnam district,16694947,26944800000.0,15.9240905,80.1863809
152,152,Andhra Pradesh,2019,3,prakasam district,3430750,7354500000.0,15.9240905,80.1863809
153,153,Andhra Pradesh,2019,3,anantapur district,4889720,9554080000.0,15.9240905,80.1863809
154,154,Andhra Pradesh,2019,3,ysr district,3296586,7447540000.0,15.9240905,80.1863809
155,155,Andhra Pradesh,2019,3,west godavari district,3179541,6627630000.0,15.9240905,80.1863809
156,156,Andhra Pradesh,2019,3,kurnool district,5139134,9025630000.0,15.9240905,80.1863809
157,157,Andhra Pradesh,2019,3,chittoor district,8201783,13837500000.0,15.9240905,80.1863809
158,158,Andhra Pradesh,2019,3,guntur district,6942304,13075700000.0,15.9240905,80.1863809
159,159,Andhra Pradesh,2019,3,krishna district,8408474,16404100000.0,15.9240905,80.1863809
160,160,Andhra Pradesh,2019,4,east godavari district,9285739,16816800000.0,15.9240905,80.1863809
161,161,Andhra Pradesh,2019,4,srikakulam district,3712555,6832370000.0,15.9240905,80.1863809
162,162,Andhra Pradesh,2019,4,spsr nellore district,5877804,11786000000.0,15.9240905,80.1863809
163,163,Andhra Pradesh,2019,4,vizianagaram district,3998234,7175850000.0,15.9240905,80.1863809
164,164,Andhra Pradesh,2019,4,visakhapatnam district,23594874,39133300000.0,15.9240905,80.1863809
165,165,Andhra Pradesh,2019,4,prakasam district,4865473,10604100000.0,15.9240905,80.1863809
